account_name,username,created_at,tweet,retweets,likes,cleaned_text,casefolded_text,tokenized_text,filtered_text,stemmed_text,processed_sentence,polarity
KawalPemilu,@KawalPemilu_org,2024-02-10T08:31:52.000Z,"Thank you infografisnya, kami boleh share di medsos kami kah? ",102,233,Thank you infografisnya kami boleh share di medsos kami kah,thank you infografisnya kami boleh share di medsos kami kah,"['thank', 'you', 'infografisnya', 'kami', 'boleh', 'share', 'di', 'medsos', 'kami', 'kah']","['thank', 'you', 'infografisnya', 'share', 'medsos', 'kah']","['thank', 'you', 'infografisnya', 'share', 'medsos', 'kah']",thank you infografisnya share medsos kah,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T08:23:02.000Z,"Membalas 
@wishbluoyi",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T08:19:57.000Z,"Membalas 
@Just_Ayiex
 dan 
@estjcsmine",,1,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T08:01:32.000Z,"Membalas 
@Senengbaca",4,19,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T07:52:12.000Z,"Buat yang baru login ke situs http://kawalpemilu.org : website sudah ada isi karena hasil unggahan dan inputan dari masyarakat yang lagi latihan Unggah-Input-Kirim & ingin jaga TPS nanti tgl 14 Feb. Masa simulasi/trial hanya sampai tgl 12 Feb. 

Setelah itu semua unggahan &…
Tampilkan lebih banyak",72,127,"Buat yang baru login ke situs   website sudah ada isi karena hasil unggahan dan inputan dari masyarakat yang lagi latihan UnggahInputKirim  ingin jaga TPS nanti tgl  Feb Masa simulasitrial hanya sampai tgl  Feb   Setelah itu semua unggahan  Tampilkan lebih banyak","buat yang baru login ke situs   website sudah ada isi karena hasil unggahan dan inputan dari masyarakat yang lagi latihan unggahinputkirim  ingin jaga tps nanti tgl  feb masa simulasitrial hanya sampai tgl  feb   setelah itu semua unggahan  tampilkan lebih banyak","['buat', 'yang', 'baru', 'login', 'ke', 'situs', 'website', 'sudah', 'ada', 'isi', 'karena', 'hasil', 'unggahan', 'dan', 'inputan', 'dari', 'masyarakat', 'yang', 'lagi', 'latihan', 'unggahinputkirim', 'ingin', 'jaga', 'tps', 'nanti', 'tgl', 'feb', 'masa', 'simulasitrial', 'hanya', 'sampai', 'tgl', 'feb', 'setelah', 'itu', 'semua', 'unggahan', 'tampilkan', 'lebih', 'banyak']","['login', 'situs', 'website', 'isi', 'hasil', 'unggahan', 'inputan', 'masyarakat', 'latihan', 'unggahinputkirim', 'jaga', 'tps', 'tgl', 'feb', 'simulasitrial', 'tgl', 'feb', 'unggahan', 'tampilkan']","['login', 'situs', 'website', 'isi', 'hasil', 'unggah', 'inputan', 'masyarakat', 'latih', 'unggahinputkirim', 'jaga', 'tps', 'tgl', 'feb', 'simulasitrial', 'tgl', 'feb', 'unggah', 'tampil']",login situs website isi hasil unggah inputan masyarakat latih unggahinputkirim jaga tps tgl feb simulasitrial tgl feb unggah tampil,Positive
KawalPemilu,@KawalPemilu_org,2024-02-10T07:29:48.000Z,"Membalas 
@mass_umam
 dan 
@sohen67",,1,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T06:13:15.000Z,"Ini desain relawan kami, filosofinya abis nyoblos lalu akses http://kawalpemilu.org dari smartphone. 
Silakan coba kakak videoin cara klik HP pake 4 atau 5 jari  (siapa tau bisa jadi inspirasi desain logo di masa depan)",28,130,"Ini desain relawan kami filosofinya abis nyoblos lalu akses  dari smartphone  Silakan coba kakak videoin cara klik HP pake  atau  jari  siapa tau bisa jadi inspirasi desain logo di masa depan","ini desain relawan kami filosofinya abis nyoblos lalu akses  dari smartphone  silakan coba kakak videoin cara klik hp pake  atau  jari  siapa tau bisa jadi inspirasi desain logo di masa depan","['ini', 'desain', 'relawan', 'kami', 'filosofinya', 'abis', 'nyoblos', 'lalu', 'akses', 'dari', 'smartphone', 'silakan', 'coba', 'kakak', 'videoin', 'cara', 'klik', 'hp', 'pake', 'atau', 'jari', 'siapa', 'tau', 'bisa', 'jadi', 'inspirasi', 'desain', 'logo', 'di', 'masa', 'depan']","['desain', 'relawan', 'filosofinya', 'abis', 'nyoblos', 'akses', 'smartphone', 'silakan', 'coba', 'kakak', 'videoin', 'klik', 'hp', 'pake', 'jari', 'tau', 'inspirasi', 'desain', 'logo']","['desain', 'rawan', 'filosofi', 'abis', 'nyoblos', 'akses', 'smartphone', 'sila', 'coba', 'kakak', 'videoin', 'klik', 'hp', 'pake', 'jari', 'tau', 'inspirasi', 'desain', 'logo']",desain rawan filosofi abis nyoblos akses smartphone sila coba kakak videoin klik hp pake jari tau inspirasi desain logo,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T05:39:11.000Z,"Kami sambut kabar ini dengan senang hati. Apresiasi 
@KPU_ID
 kita kawal Pemilu dengan semangat transparansi data. Yuk semakin semangat nih untuk Unggah-Input-Kirim ke http://kawalpemilu.org ! #kawalpemilu2024",215,427,"Kami sambut kabar ini dengan senang hati Apresiasi  kita kawal Pemilu dengan semangat transparansi data Yuk semakin semangat nih untuk UnggahInputKirim ke","kami sambut kabar ini dengan senang hati apresiasi  kita kawal pemilu dengan semangat transparansi data yuk semakin semangat nih untuk unggahinputkirim ke","['kami', 'sambut', 'kabar', 'ini', 'dengan', 'senang', 'hati', 'apresiasi', 'kita', 'kawal', 'pemilu', 'dengan', 'semangat', 'transparansi', 'data', 'yuk', 'semakin', 'semangat', 'nih', 'untuk', 'unggahinputkirim', 'ke']","['sambut', 'kabar', 'senang', 'hati', 'apresiasi', 'kawal', 'pemilu', 'semangat', 'transparansi', 'data', 'yuk', 'semangat', 'nih', 'unggahinputkirim']","['sambut', 'kabar', 'senang', 'hati', 'apresiasi', 'kawal', 'milu', 'semangat', 'transparansi', 'data', 'yuk', 'semangat', 'nih', 'unggahinputkirim']",sambut kabar senang hati apresiasi kawal milu semangat transparansi data yuk semangat nih unggahinputkirim,Positive
KawalPemilu,@KawalPemilu_org,2024-02-10T05:14:26.000Z,"Membalas 
@maeveryt
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T05:11:26.000Z,"Pen test kita ya > 
@sysbraykr
  ",1,5,"Pen test kita ya  ","pen test kita ya  ","['pen', 'test', 'kita', 'ya']","['pen', 'test', 'ya']","['pen', 'test', 'ya']",pen test ya,Neutral
KawalPemilu,@KawalPemilu_org,2024-02-10T04:48:44.000Z,"Ternyata teknik MLM jitu juga  yuk saling ajak mengajak demi pesta demokrasi dgn semangat kejujuran, keadilan dan pro data!",69,146,Ternyata teknik MLM jitu juga  yuk saling ajak mengajak demi pesta demokrasi dgn semangat kejujuran keadilan dan pro data,ternyata teknik mlm jitu juga  yuk saling ajak mengajak demi pesta demokrasi dgn semangat kejujuran keadilan dan pro data,"['ternyata', 'teknik', 'mlm', 'jitu', 'juga', 'yuk', 'saling', 'ajak', 'mengajak', 'demi', 'pesta', 'demokrasi', 'dgn', 'semangat', 'kejujuran', 'keadilan', 'dan', 'pro', 'data']","['teknik', 'mlm', 'jitu', 'yuk', 'ajak', 'mengajak', 'pesta', 'demokrasi', 'dgn', 'semangat', 'kejujuran', 'keadilan', 'pro', 'data']","['teknik', 'mlm', 'jitu', 'yuk', 'ajak', 'ajak', 'pesta', 'demokrasi', 'dgn', 'semangat', 'jujur', 'adil', 'pro', 'data']",teknik mlm jitu yuk ajak ajak pesta demokrasi dgn semangat jujur adil pro data,Positive
KawalPemilu,@KawalPemilu_org,2024-02-10T03:47:22.000Z,"Yuk, yuk Gen millenial dan Gen Z, 14 Feb unggah-input-kirim C.Hasil di TPS kalian ke http://kawalpemilu.org",53,95,Yuk yuk Gen millenial dan Gen Z  Feb unggahinputkirim CHasil di TPS kalian ke,yuk yuk gen millenial dan gen z  feb unggahinputkirim chasil di tps kalian ke,"['yuk', 'yuk', 'gen', 'millenial', 'dan', 'gen', 'z', 'feb', 'unggahinputkirim', 'chasil', 'di', 'tps', 'kalian', 'ke']","['yuk', 'yuk', 'gen', 'millenial', 'gen', 'z', 'feb', 'unggahinputkirim', 'chasil', 'tps']","['yuk', 'yuk', 'gen', 'millenial', 'gen', 'z', 'feb', 'unggahinputkirim', 'chasil', 'tps']",yuk yuk gen millenial gen z feb unggahinputkirim chasil tps,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T23:22:43.000Z,Mantap! #unggahinputkirim #KawalPemilu2024,5,15,Mantap,mantap,['mantap'],['mantap'],['mantap'],mantap,Positive
KawalPemilu,@KawalPemilu_org,2024-02-09T22:44:48.000Z,"Teman2 KPPS juga bisa manfaatkan situs http://kawalpemilu.org untuk #unggahinputkirim  C.Hasil dari TPS masing2 ya, situsnya sangat mudah digunakan, akses cepat & simpel! Kami akan senang sekali bisa dapat data C.Hasil langsung dari TPS di seluruh Indonesia! ",91,126,Teman KPPS juga bisa manfaatkan situs  untuk   CHasil dari TPS masing ya situsnya sangat mudah digunakan akses cepat  simpel Kami akan senang sekali bisa dapat data CHasil langsung dari TPS di seluruh Indonesia,teman kpps juga bisa manfaatkan situs  untuk   chasil dari tps masing ya situsnya sangat mudah digunakan akses cepat  simpel kami akan senang sekali bisa dapat data chasil langsung dari tps di seluruh indonesia,"['teman', 'kpps', 'juga', 'bisa', 'manfaatkan', 'situs', 'untuk', 'chasil', 'dari', 'tps', 'masing', 'ya', 'situsnya', 'sangat', 'mudah', 'digunakan', 'akses', 'cepat', 'simpel', 'kami', 'akan', 'senang', 'sekali', 'bisa', 'dapat', 'data', 'chasil', 'langsung', 'dari', 'tps', 'di', 'seluruh', 'indonesia']","['teman', 'kpps', 'manfaatkan', 'situs', 'chasil', 'tps', 'ya', 'situsnya', 'mudah', 'akses', 'cepat', 'simpel', 'senang', 'data', 'chasil', 'langsung', 'tps', 'indonesia']","['teman', 'kpps', 'manfaat', 'situs', 'chasil', 'tps', 'ya', 'situs', 'mudah', 'akses', 'cepat', 'simpel', 'senang', 'data', 'chasil', 'langsung', 'tps', 'indonesia']",teman kpps manfaat situs chasil tps ya situs mudah akses cepat simpel senang data chasil langsung tps indonesia,Positive
KawalPemilu,@KawalPemilu_org,2024-02-09T14:03:47.000Z,"Membalas 
@aulthough
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T13:19:00.000Z,Waduh mantep komitmen jaga 15 TPS! Yuk yang lain yuk #kawalpemilu2024 #unggahinputkirim,33,91,Waduh mantep komitmen jaga  TPS Yuk yang lain yuk,waduh mantep komitmen jaga  tps yuk yang lain yuk,"['waduh', 'mantep', 'komitmen', 'jaga', 'tps', 'yuk', 'yang', 'lain', 'yuk']","['mantep', 'komitmen', 'jaga', 'tps', 'yuk', 'yuk']","['mantep', 'komitmen', 'jaga', 'tps', 'yuk', 'yuk']",mantep komitmen jaga tps yuk yuk,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T13:11:51.000Z,"Membalas 
@sep87474865
 @HadarNG
  dan 13 lainnya",,,"Membalas  dan  lainnya","membalas  dan  lainnya","['membalas', 'dan', 'lainnya']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T13:06:13.000Z,"Membalas 
@egiiiyaa",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T13:02:39.000Z,"Yuk cobain http://kawalpemilu.org ramah pengguna, sistem simpel dan aksesnya cepat ",25,48,Yuk cobain  ramah pengguna sistem simpel dan aksesnya cepat,yuk cobain  ramah pengguna sistem simpel dan aksesnya cepat,"['yuk', 'cobain', 'ramah', 'pengguna', 'sistem', 'simpel', 'dan', 'aksesnya', 'cepat']","['yuk', 'cobain', 'ramah', 'pengguna', 'sistem', 'simpel', 'aksesnya', 'cepat']","['yuk', 'cobain', 'ramah', 'guna', 'sistem', 'simpel', 'akses', 'cepat']",yuk cobain ramah guna sistem simpel akses cepat,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T09:01:51.000Z,"  Yang ingin membagikan video ini di WA, bisa download di sini ya: 

https://drive.google.com/file/d/1xL-KsP1iIBj6s5ANtt3znMizfXsHxSyS/view…",106,145,"Yang ingin membagikan video ini di WA bisa download di sini ya  ","yang ingin membagikan video ini di wa bisa download di sini ya  ","['yang', 'ingin', 'membagikan', 'video', 'ini', 'di', 'wa', 'bisa', 'download', 'di', 'sini', 'ya']","['membagikan', 'video', 'wa', 'download', 'ya']","['bagi', 'video', 'wa', 'download', 'ya']",bagi video wa download ya,Neutral
KawalPemilu,@KawalPemilu_org,2024-02-09T06:24:29.000Z,"Membalas 
@sla__met
 @edwardsuhadi
 dan 
@KPU_ID",12,86,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T05:53:38.000Z,"Membalas 
@iqbalyusuf15",8,100,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T05:52:54.000Z,"Membalas 
@derpeye",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T05:48:45.000Z,"Membalas 
@bonasays
 @sofiesyarief
 dan 
@KPU_ID",,19,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T05:30:06.000Z,"Terima kasih sekali pak, anda guru yang menginspirasi murid  semoga diikuti oleh para guru follower KP yg lain  #KawalPemilu2024",10,50,Terima kasih sekali pak anda guru yang menginspirasi murid  semoga diikuti oleh para guru follower KP yg lain,terima kasih sekali pak anda guru yang menginspirasi murid  semoga diikuti oleh para guru follower kp yg lain,"['terima', 'kasih', 'sekali', 'pak', 'anda', 'guru', 'yang', 'menginspirasi', 'murid', 'semoga', 'diikuti', 'oleh', 'para', 'guru', 'follower', 'kp', 'yg', 'lain']","['terima', 'kasih', 'guru', 'menginspirasi', 'murid', 'semoga', 'diikuti', 'guru', 'follower', 'kp', 'yg']","['terima', 'kasih', 'guru', 'inspirasi', 'murid', 'moga', 'ikut', 'guru', 'follower', 'kp', 'yg']",terima kasih guru inspirasi murid moga ikut guru follower kp yg,Positive
KawalPemilu,@KawalPemilu_org,2024-02-09T04:25:54.000Z,"Kalau yang masuk dan bisa kita lihat di Sirekap dalam bentuk foto C.Hasil dan lengkap, bisa. Tapi itu di berita kata 
@KPU_ID
 hasil akhirnya di Sirekap / web KPU dalam bentuk diagram?! #KPUbukaCHasil",13,14,"Kalau yang masuk dan bisa kita lihat di Sirekap dalam bentuk foto CHasil dan lengkap bisa Tapi itu di berita kata  hasil akhirnya di Sirekap  web KPU dalam bentuk diagram","kalau yang masuk dan bisa kita lihat di sirekap dalam bentuk foto chasil dan lengkap bisa tapi itu di berita kata  hasil akhirnya di sirekap  web kpu dalam bentuk diagram","['kalau', 'yang', 'masuk', 'dan', 'bisa', 'kita', 'lihat', 'di', 'sirekap', 'dalam', 'bentuk', 'foto', 'chasil', 'dan', 'lengkap', 'bisa', 'tapi', 'itu', 'di', 'berita', 'kata', 'hasil', 'akhirnya', 'di', 'sirekap', 'web', 'kpu', 'dalam', 'bentuk', 'diagram']","['masuk', 'lihat', 'sirekap', 'bentuk', 'foto', 'chasil', 'lengkap', 'berita', 'hasil', 'sirekap', 'web', 'kpu', 'bentuk', 'diagram']","['masuk', 'lihat', 'sirekap', 'bentuk', 'foto', 'chasil', 'lengkap', 'berita', 'hasil', 'sirekap', 'web', 'kpu', 'bentuk', 'diagram']",masuk lihat sirekap bentuk foto chasil lengkap berita hasil sirekap web kpu bentuk diagram,Positive
KawalPemilu,@KawalPemilu_org,2024-02-09T04:20:05.000Z,"Melalui Sirekap ini, hasil akhir penghitungan suara yang bisa dilihat masyarakat di website 
@KPU_ID
 dalam bentuk diagram bukan data angka / foto dari form C.Hasil? Jadi ga keliatan wujud asli datanya? Lha  ga bahaya tah?  #KPUbukaCHasil",1 rb,2 rb,"Melalui Sirekap ini hasil akhir penghitungan suara yang bisa dilihat masyarakat di website  dalam bentuk diagram bukan data angka  foto dari form CHasil Jadi ga keliatan wujud asli datanya Lha  ga bahaya tah","melalui sirekap ini hasil akhir penghitungan suara yang bisa dilihat masyarakat di website  dalam bentuk diagram bukan data angka  foto dari form chasil jadi ga keliatan wujud asli datanya lha  ga bahaya tah","['melalui', 'sirekap', 'ini', 'hasil', 'akhir', 'penghitungan', 'suara', 'yang', 'bisa', 'dilihat', 'masyarakat', 'di', 'website', 'dalam', 'bentuk', 'diagram', 'bukan', 'data', 'angka', 'foto', 'dari', 'form', 'chasil', 'jadi', 'ga', 'keliatan', 'wujud', 'asli', 'datanya', 'lha', 'ga', 'bahaya', 'tah']","['sirekap', 'hasil', 'penghitungan', 'suara', 'masyarakat', 'website', 'bentuk', 'diagram', 'data', 'angka', 'foto', 'form', 'chasil', 'ga', 'keliatan', 'wujud', 'asli', 'datanya', 'lha', 'ga', 'bahaya', 'tah']","['sirekap', 'hasil', 'hitung', 'suara', 'masyarakat', 'website', 'bentuk', 'diagram', 'data', 'angka', 'foto', 'form', 'chasil', 'ga', 'liat', 'wujud', 'asli', 'data', 'lha', 'ga', 'bahaya', 'tah']",sirekap hasil hitung suara masyarakat website bentuk diagram data angka foto form chasil ga liat wujud asli data lha ga bahaya tah,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T03:40:05.000Z,"Membalas 
@DolfiBesari",1,35,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T03:31:52.000Z,"Membalas 
@dinoraauruss",,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T03:19:01.000Z,"Membalas 
@dinoraauruss
 dan 
@juragancuanae",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T03:12:34.000Z,"Saat login dengan email ke situs http://kawalpemilu.org untuk unggah foto form tidak ada permintaan password ya, jadi tidak perlu masukin PW dan/atau data pribadi apapun ",3,5,Saat login dengan email ke situs  untuk unggah foto form tidak ada permintaan password ya jadi tidak perlu masukin PW danatau data pribadi apapun,saat login dengan email ke situs  untuk unggah foto form tidak ada permintaan password ya jadi tidak perlu masukin pw danatau data pribadi apapun,"['saat', 'login', 'dengan', 'email', 'ke', 'situs', 'untuk', 'unggah', 'foto', 'form', 'tidak', 'ada', 'permintaan', 'password', 'ya', 'jadi', 'tidak', 'perlu', 'masukin', 'pw', 'danatau', 'data', 'pribadi', 'apapun']","['login', 'email', 'situs', 'unggah', 'foto', 'form', 'permintaan', 'password', 'ya', 'masukin', 'pw', 'danatau', 'data', 'pribadi', 'apapun']","['login', 'email', 'situs', 'unggah', 'foto', 'form', 'minta', 'password', 'ya', 'masukin', 'pw', 'danatau', 'data', 'pribadi', 'apa']",login email situs unggah foto form minta password ya masukin pw danatau data pribadi apa,Negative
KawalPemilu,@KawalPemilu_org,2024-02-09T02:41:02.000Z,"Apa itu Kawal Pemilu 2024? Cara Kita Awasi Penghitungan Hasil Pemilihan ⁦
@pikiran_rakyat
⁩",5,7,"Apa itu Kawal Pemilu  Cara Kita Awasi Penghitungan Hasil Pemilihan ","apa itu kawal pemilu  cara kita awasi penghitungan hasil pemilihan ","['apa', 'itu', 'kawal', 'pemilu', 'cara', 'kita', 'awasi', 'penghitungan', 'hasil', 'pemilihan']","['kawal', 'pemilu', 'awasi', 'penghitungan', 'hasil', 'pemilihan']","['kawal', 'milu', 'awas', 'hitung', 'hasil', 'pilih']",kawal milu awas hitung hasil pilih,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T23:11:44.000Z,"Ada di peraturan KPU bahwa boleh foto form C hasil penghitungan suara. 

Mungkin TPSmu larang yg di bilik suara.",20,55,"Ada di peraturan KPU bahwa boleh foto form C hasil penghitungan suara   Mungkin TPSmu larang yg di bilik suara","ada di peraturan kpu bahwa boleh foto form c hasil penghitungan suara   mungkin tpsmu larang yg di bilik suara","['ada', 'di', 'peraturan', 'kpu', 'bahwa', 'boleh', 'foto', 'form', 'c', 'hasil', 'penghitungan', 'suara', 'mungkin', 'tpsmu', 'larang', 'yg', 'di', 'bilik', 'suara']","['peraturan', 'kpu', 'foto', 'form', 'c', 'hasil', 'penghitungan', 'suara', 'tpsmu', 'larang', 'yg', 'bilik', 'suara']","['atur', 'kpu', 'foto', 'form', 'c', 'hasil', 'hitung', 'suara', 'tpsmu', 'larang', 'yg', 'bilik', 'suara']",atur kpu foto form c hasil hitung suara tpsmu larang yg bilik suara,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T15:19:30.000Z,"Membalas 
@tinywiw
 dan 
@kompascom",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-08T14:53:15.000Z,"http://KawalPemilu.org Hadir Kembali, Ajak Warga Pantau Proses Penghitungan Suara Pilpres 2024 ⁦
@kompascom
⁩",24,56,"Hadir Kembali Ajak Warga Pantau Proses Penghitungan Suara Pilpres  ","hadir kembali ajak warga pantau proses penghitungan suara pilpres  ","['hadir', 'kembali', 'ajak', 'warga', 'pantau', 'proses', 'penghitungan', 'suara', 'pilpres']","['hadir', 'ajak', 'warga', 'pantau', 'proses', 'penghitungan', 'suara', 'pilpres']","['hadir', 'ajak', 'warga', 'pantau', 'proses', 'hitung', 'suara', 'pilpres']",hadir ajak warga pantau proses hitung suara pilpres,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T14:48:56.000Z,"Malam, Aceh! Ditunggu unggahan form C.Hasil hal 2 di http://kawalpemilu.org ya! ",,2,Malam Aceh Ditunggu unggahan form CHasil hal  di  ya,malam aceh ditunggu unggahan form chasil hal  di  ya,"['malam', 'aceh', 'ditunggu', 'unggahan', 'form', 'chasil', 'hal', 'di', 'ya']","['malam', 'aceh', 'ditunggu', 'unggahan', 'form', 'chasil', 'ya']","['malam', 'aceh', 'tunggu', 'unggah', 'form', 'chasil', 'ya']",malam aceh tunggu unggah form chasil ya,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T13:33:28.000Z,"Membalas 
@alfinestaa
 dan 
@KPU_ID",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-08T13:32:25.000Z,Terima kasih Maluku! Mantap! ,1,5,Terima kasih Maluku Mantap,terima kasih maluku mantap,"['terima', 'kasih', 'maluku', 'mantap']","['terima', 'kasih', 'maluku', 'mantap']","['terima', 'kasih', 'malu', 'mantap']",terima kasih malu mantap,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T13:30:37.000Z,"Membalas 
@Rujiyanto17",2,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-08T13:29:09.000Z,"Hello warga Kaltim!  Semua boleh ikut ya, http://kawalpemilu.org terbuka untuk semua orang, semua partai, tidak harus petugas/saksi/timses/timnas - setiap orang bisa gunakan, jgn lupa unggah-tulis-kirim form C.Hasil hal 2 tgl 14 Feb!",3,23,Hello warga Kaltim  Semua boleh ikut ya  terbuka untuk semua orang semua partai tidak harus petugassaksitimsestimnas  setiap orang bisa gunakan jgn lupa unggahtuliskirim form CHasil hal  tgl  Feb,hello warga kaltim  semua boleh ikut ya  terbuka untuk semua orang semua partai tidak harus petugassaksitimsestimnas  setiap orang bisa gunakan jgn lupa unggahtuliskirim form chasil hal  tgl  feb,"['hello', 'warga', 'kaltim', 'semua', 'boleh', 'ikut', 'ya', 'terbuka', 'untuk', 'semua', 'orang', 'semua', 'partai', 'tidak', 'harus', 'petugassaksitimsestimnas', 'setiap', 'orang', 'bisa', 'gunakan', 'jgn', 'lupa', 'unggahtuliskirim', 'form', 'chasil', 'hal', 'tgl', 'feb']","['hello', 'warga', 'kaltim', 'ya', 'terbuka', 'orang', 'partai', 'petugassaksitimsestimnas', 'orang', 'jgn', 'lupa', 'unggahtuliskirim', 'form', 'chasil', 'tgl', 'feb']","['hello', 'warga', 'kaltim', 'ya', 'buka', 'orang', 'partai', 'petugassaksitimsestimnas', 'orang', 'jgn', 'lupa', 'unggahtuliskirim', 'form', 'chasil', 'tgl', 'feb']",hello warga kaltim ya buka orang partai petugassaksitimsestimnas orang jgn lupa unggahtuliskirim form chasil tgl feb,Neutral
KawalPemilu,@KawalPemilu_org,2024-02-08T06:49:57.000Z,"Selamat siang bang 
@realfedinuril
 yang lagi sibuk jemur menjemur, sudi kiranya RT video simulasi unggah-tulis-kirim form CHasil hal 2 ke http://kawalpemilu.org untuk mengawal Pemilu jurdil. Bang Fedi juga nanti unggah hasil TPSnya ya! 

Terima kasih  #kawalpemilu2024",20,45,"Selamat siang bang  yang lagi sibuk jemur menjemur sudi kiranya video simulasi unggahtuliskirim form CHasil hal  ke  untuk mengawal Pemilu jurdil Bang Fedi juga nanti unggah hasil TPSnya ya   Terima kasih","selamat siang bang  yang lagi sibuk jemur menjemur sudi kiranya video simulasi unggahtuliskirim form chasil hal  ke  untuk mengawal pemilu jurdil bang fedi juga nanti unggah hasil tpsnya ya   terima kasih","['selamat', 'siang', 'bang', 'yang', 'lagi', 'sibuk', 'jemur', 'menjemur', 'sudi', 'kiranya', 'video', 'simulasi', 'unggahtuliskirim', 'form', 'chasil', 'hal', 'ke', 'untuk', 'mengawal', 'pemilu', 'jurdil', 'bang', 'fedi', 'juga', 'nanti', 'unggah', 'hasil', 'tpsnya', 'ya', 'terima', 'kasih']","['selamat', 'siang', 'bang', 'sibuk', 'jemur', 'menjemur', 'sudi', 'video', 'simulasi', 'unggahtuliskirim', 'form', 'chasil', 'mengawal', 'pemilu', 'jurdil', 'bang', 'fedi', 'unggah', 'hasil', 'tpsnya', 'ya', 'terima', 'kasih']","['selamat', 'siang', 'bang', 'sibuk', 'jemur', 'jemur', 'sudi', 'video', 'simulasi', 'unggahtuliskirim', 'form', 'chasil', 'awal', 'milu', 'jurdil', 'bang', 'fedi', 'unggah', 'hasil', 'tpsnya', 'ya', 'terima', 'kasih']",selamat siang bang sibuk jemur jemur sudi video simulasi unggahtuliskirim form chasil awal milu jurdil bang fedi unggah hasil tpsnya ya terima kasih,Positive
KawalPemilu,@KawalPemilu_org,2024-02-08T06:09:43.000Z,"Membalas 
@alfinestaa
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
